eps_fp,eps_tp,tau_fp,tau_tp,tau_final
0.02,0.29,0.4589100778102875,0.4861908257007599,0.4861908257007599
0.03,0.01,0.4260057508945465,0.3121652901172638,0.4260057508945465
0.03,0.02,0.4260057508945465,0.32712268829345703,0.4260057508945465
0.03,0.03,0.4260057508945465,0.3401259481906891,0.4260057508945465
0.03,0.04,0.4260057508945465,0.3515838384628296,0.4260057508945465
0.03,0.05,0.4260057508945465,0.35885384678840637,0.4260057508945465
0.03,0.06,0.4260057508945465,0.3687959909439087,0.4260057508945465
0.03,0.07,0.4260057508945465,0.37521296739578247,0.4260057508945465
0.03,0.08,0.4260057508945465,0.3830002248287201,0.4260057508945465
0.03,0.09,0.4260057508945465,0.39082932472229004,0.4260057508945465
0.03,0.1,0.4260057508945465,0.3987773358821869,0.4260057508945465
0.03,0.11,0.4260057508945465,0.4047017991542816,0.4260057508945465
0.03,0.12,0.4260057508945465,0.41200897097587585,0.4260057508945465
0.03,0.13,0.4260057508945465,0.417283296585083,0.4260057508945465
0.03,0.14,0.4260057508945465,0.42354804277420044,0.4260057508945465
0.03,0.15,0.4260057508945465,0.4286336898803711,0.4286336898803711
0.03,0.16,0.4260057508945465,0.43381446599960327,0.43381446599960327
0.03,0.17,0.4260057508945465,0.43911486864089966,0.43911486864089966
0.03,0.18,0.4260057508945465,0.44459840655326843,0.44459840655326843
0.03,0.19,0.4260057508945465,0.4492764174938202,0.4492764174938202
0.03,0.2,0.4260057508945465,0.45281803607940674,0.45281803607940674
0.03,0.21,0.4260057508945465,0.45662403106689453,0.45662403106689453
0.03,0.22,0.4260057508945465,0.46143150329589844,0.46143150329589844
0.03,0.23,0.4260057508945465,0.4650297164916992,0.4650297164916992
0.03,0.24,0.4260057508945465,0.46998530626296997,0.46998530626296997
0.03,0.25,0.4260057508945465,0.473291277885437,0.473291277885437
0.03,0.26,0.4260057508945465,0.47672128677368164,0.47672128677368164
0.03,0.27,0.4260057508945465,0.48006686568260193,0.48006686568260193
0.03,0.28,0.4260057508945465,0.48308706283569336,0.48308706283569336
0.03,0.29,0.4260057508945465,0.4861908257007599,0.4861908257007599
0.04,0.01,0.40317603945732117,0.3121652901172638,0.40317603945732117
0.04,0.02,0.40317603945732117,0.32712268829345703,0.40317603945732117
0.04,0.03,0.40317603945732117,0.3401259481906891,0.40317603945732117
0.04,0.04,0.40317603945732117,0.3515838384628296,0.40317603945732117
0.04,0.05,0.40317603945732117,0.35885384678840637,0.40317603945732117
0.04,0.06,0.40317603945732117,0.3687959909439087,0.40317603945732117
0.04,0.07,0.40317603945732117,0.37521296739578247,0.40317603945732117
0.04,0.08,0.40317603945732117,0.3830002248287201,0.40317603945732117
0.04,0.09,0.40317603945732117,0.39082932472229004,0.40317603945732117
0.04,0.1,0.40317603945732117,0.3987773358821869,0.40317603945732117
0.04,0.11,0.40317603945732117,0.4047017991542816,0.4047017991542816
0.04,0.12,0.40317603945732117,0.41200897097587585,0.41200897097587585
0.04,0.13,0.40317603945732117,0.417283296585083,0.417283296585083
0.04,0.14,0.40317603945732117,0.42354804277420044,0.42354804277420044
0.04,0.15,0.40317603945732117,0.4286336898803711,0.4286336898803711
0.04,0.16,0.40317603945732117,0.43381446599960327,0.43381446599960327
0.04,0.17,0.40317603945732117,0.43911486864089966,0.43911486864089966
0.04,0.18,0.40317603945732117,0.44459840655326843,0.44459840655326843
0.04,0.19,0.40317603945732117,0.4492764174938202,0.4492764174938202
0.04,0.2,0.40317603945732117,0.45281803607940674,0.45281803607940674
0.04,0.21,0.40317603945732117,0.45662403106689453,0.45662403106689453
0.04,0.22,0.40317603945732117,0.46143150329589844,0.46143150329589844
0.04,0.23,0.40317603945732117,0.4650297164916992,0.4650297164916992
